date,open,high,low,close,volume,adjusted_close,change_percent,avg_vol_20d
1989-03-13,35.0,35.504,34.7536,35.0,1170600,0.2461,0.0,237262480.0
1989-03-14,35.0,35.504,34.8768,35.2464,1445900,0.2479,0.73,233600080.0
1989-03-15,35.2464,35.504,34.7536,35.0,804100,0.2461,-0.73,193524240.0
1989-03-16,35.0,35.504,34.496,35.2464,1716400,0.2479,0.73,186604880.0
1989-03-17,34.496,35.7504,34.0032,34.8768,2117200,0.2453,-1.05,185676400.0
1989-03-20,35.0,35.2464,34.496,34.8768,1620100,0.2453,0.0,188906480.0
1989-03-21,35.504,35.504,34.7536,34.8768,1144600,0.2453,0.0,185788400.0
1989-03-22,34.2496,34.7536,33.7456,33.88,1293300,0.2382,-2.89,181114640.0
1989-03-23,34.0032,34.496,33.7456,34.3728,1061700,0.2417,1.47,182291760.0
1989-03-27,34.2496,34.496,33.4992,33.7456,1354100,0.2373,-1.82,182268240.0
1989-03-28,34.0032,34.496,34.0032,34.0032,1261200,0.2391,0.76,183534960.0
1989-03-29,34.0032,34.496,34.0032,34.2496,664300,0.2408,0.71,178454080.0
1989-03-30,34.2496,35.0,34.0032,34.7536,939700,0.2444,1.5,175210000.0
1989-03-31,35.0,35.7504,34.7536,35.6272,1654900,0.2505,2.5,165660880.0
1989-04-03,35.504,36.2544,34.7536,35.0,1484700,0.2461,-1.76,154586320.0
1989-04-04,34.496,34.8768,33.88,34.496,1033300,0.2426,-1.42,151947040.0
1989-04-05,34.496,35.2464,34.2496,35.0,1073700,0.2461,1.44,144925200.0
1989-04-06,34.7536,36.12,34.496,35.9968,1396200,0.2531,2.84,141929200.0
1989-04-07,35.9968,37.4976,35.9968,37.3744,3169500,0.2628,3.83,153006560.0
1989-04-10,37.2512,38.0016,36.7472,37.0048,1208700,0.2602,-0.99,154639520.0
1989-04-11,37.4976,38.0016,37.0048,37.7552,1308400,0.2655,2.04,155411200.0
1989-04-12,38.248,39.2448,37.8784,38.5056,3463500,0.2708,2.0,166709760.0
1989-04-13,38.752,39.5024,38.248,38.5056,1618500,0.2708,0.0,171270400.0
1989-04-14,38.9984,39.2448,38.248,38.752,1101400,0.2725,0.63,167826400.0
1989-04-17,38.5056,39.2448,38.0016,39.2448,1251300,0.276,1.28,162977360.0
1989-04-18,39.5024,40.4992,39.2448,40.1296,5008800,0.2822,2.25,181954080.0
1989-04-19,39.9952,41.6304,39.7488,40.88,3802500,0.2875,1.88,196838320.0
1989-04-20,40.7456,41.496,40.2528,40.7456,1605500,0.2865,-0.35,198586640.0
1989-04-21,40.4992,40.88,39.7488,40.1296,1028300,0.2822,-1.5,198399600.0
1989-04-24,39.9952,40.2528,39.5024,40.1296,989200,0.2822,0.0,196356160.0
1989-04-25,39.9952,40.4992,39.7488,39.9952,1037300,0.2812,-0.35,195102320.0
1989-04-26,39.9952,40.2528,39.1216,39.7488,1661900,0.2795,-0.6,200688880.0
1989-04-27,39.5024,39.9952,38.9984,39.3792,1244500,0.2769,-0.93,202395760.0
1989-04-28,39.2448,39.5024,38.5056,38.9984,927300,0.2742,-0.98,198321200.0
1989-05-01,38.5056,39.2448,38.5056,38.9984,720200,0.2742,0.0,194040000.0
1989-05-02,38.9984,40.2528,38.9984,39.872,1926300,0.2804,2.26,199040800.0
1989-05-03,39.7488,40.7456,39.7488,40.2528,1969100,0.2831,0.96,204055040.0
1989-05-04,40.2528,41.2496,39.9952,41.0032,1686700,0.2883,1.84,205681840.0
1989-05-05,42.504,42.7504,41.496,41.496,4113900,0.2918,1.21,210970480.0
1989-05-08,41.496,42.2464,41.496,42.2464,1838600,0.2971,1.82,214497920.0
1989-05-09,42.0,42.9968,42.0,42.504,3096200,0.2989,0.61,224509600.0
1989-05-10,42.9968,43.5008,42.504,43.2544,2093200,0.3042,1.77,216835920.0
1989-05-11,43.2544,44.2512,42.9968,43.8704,2687000,0.3085,1.41,222819520.0
1989-05-12,44.4976,45.0016,44.0048,45.0016,4170900,0.3165,2.59,240008720.0
1989-05-15,44.7552,46.2448,44.7552,45.9984,2838400,0.3235,2.21,248896480.0
1989-05-16,45.9984,46.2448,45.0016,45.3712,2041700,0.3191,-1.36,232280720.0
1989-05-17,45.248,45.5056,45.0016,45.248,2218400,0.3182,-0.28,223409760.0
1989-05-18,45.248,45.5056,44.7552,44.7552,1886200,0.3147,-1.1,224981680.0
1989-05-19,44.7552,46.2448,44.7552,45.752,2953300,0.3217,2.22,235761680.0
1989-05-22,45.752,46.2448,45.248,45.9984,1700000,0.3242,0.78,239742160.0
1989-05-23,45.9984,45.9984,45.248,45.5056,1200600,0.3207,-1.08,240656640.0
1989-05-24,45.248,47.7456,45.248,47.7456,2657200,0.3365,4.93,246230320.0
1989-05-25,47.2528,49.0,47.2528,48.2496,2074700,0.34,1.04,250879440.0
1989-05-26,48.2496,49.0,48.0032,48.496,1004600,0.3418,0.53,251312320.0
1989-05-30,48.2496,49.0,47.376,47.4992,999300,0.3347,-2.08,252875280.0
1989-05-31,47.4992,48.1264,46.9952,47.7456,1028700,0.3365,0.54,247848720.0
1989-06-01,47.7456,49.2464,47.4992,48.7536,1602700,0.3436,2.11,245796880.0
1989-06-02,48.496,49.504,48.496,49.0,1111400,0.3453,0.49,242575200.0
1989-06-05,48.7536,49.0,46.5024,46.9952,1108200,0.3312,-4.08,225743280.0
1989-06-06,46.7488,46.9952,46.2448,46.7488,1294700,0.3295,-0.51,222697440.0
1989-06-07,46.7488,48.496,46.7488,48.2496,1568500,0.34,3.19,214142320.0
1989-06-08,48.496,49.0,47.2528,47.6224,1589400,0.3356,-1.29,211321040.0
1989-06-09,47.2528,47.7456,46.5024,46.9952,843000,0.3312,-1.31,200994640.0
1989-06-12,46.7488,47.7456,46.2448,47.4992,722000,0.3347,1.06,181680800.0
1989-06-13,47.4992,48.7536,46.9952,48.496,2062300,0.3418,2.12,177334640.0
1989-06-14,49.0,50.2544,48.2496,49.6272,2243800,0.3497,2.31,178466400.0
1989-06-15,49.504,49.7504,47.4992,47.4992,1441100,0.3347,-4.29,174113520.0
1989-06-16,44.7552,45.5056,43.5008,44.4976,4839300,0.3136,-6.3,190650880.0
1989-06-19,44.4976,44.7552,43.5008,44.0048,1635000,0.3101,-1.12,183268400.0
1989-06-20,44.0048,44.0048,42.2464,42.9968,1201200,0.303,-2.29,180475120.0
1989-06-21,42.9968,43.5008,42.2464,42.504,1159500,0.2995,-1.16,180244960.0
1989-06-22,42.504,43.7472,42.0,43.2544,1225000,0.3048,1.77,172224640.0
1989-06-23,43.2544,44.2512,43.2544,43.8704,1106200,0.3092,1.44,166801040.0
1989-06-26,44.0048,44.0048,43.2544,43.5008,1641400,0.3066,-0.84,170367120.0
1989-06-27,43.7472,44.2512,42.504,42.6272,944500,0.3004,-2.02,170060240.0
1989-06-28,42.2464,42.2464,41.0032,41.7536,2294900,0.2943,-2.03,177150960.0
1989-06-29,41.0032,41.2496,39.9952,40.6224,2085000,0.2863,-2.72,179851840.0
1989-06-30,40.4992,41.7536,39.5024,41.2496,1470900,0.2907,1.54,181865040.0
1989-07-03,41.7536,41.7536,40.7456,40.7456,431700,0.2872,-1.2,178076640.0
1989-07-05,40.4992,40.7456,39.9952,40.4992,1063900,0.2854,-0.63,176784160.0
1989-07-06,40.7456,41.7536,40.2528,41.2496,1552900,0.2907,1.86,176696800.0
1989-07-07,41.2496,42.0,40.4992,41.2496,947400,0.2907,0.0,173101600.0
1989-07-10,41.0032,41.2496,39.9952,40.4992,1818700,0.2854,-1.82,178565520.0
1989-07-11,40.7456,41.0032,39.7488,39.7488,2177900,0.2801,-1.86,186718560.0
1989-07-12,39.7488,40.2528,39.5024,39.9952,1108300,0.2819,0.64,181376160.0
1989-07-13,39.9952,41.0032,39.5024,40.6224,2012800,0.2863,1.56,180082560.0
1989-07-14,40.7456,41.0032,39.7488,40.7456,2297500,0.2872,0.31,184878400.0
1989-07-17,40.7456,41.2496,39.7488,40.7456,1168700,0.2872,0.0,164323040.0
1989-07-18,40.7456,40.7456,38.752,39.2448,4261700,0.2766,-3.69,179032560.0
1989-07-19,39.5024,40.7456,38.9984,40.4992,2133700,0.2854,3.18,184254560.0
1989-07-20,40.7456,41.2496,39.7488,39.9952,2107800,0.2819,-1.23,189565040.0
1989-07-21,39.7488,39.9952,38.9984,39.9952,1245400,0.2819,0.0,189679280.0
1989-07-24,39.7488,39.7488,39.2448,39.2448,1035600,0.2766,-1.88,189283920.0
1989-07-25,39.2448,39.7488,38.0016,38.752,1873600,0.2731,-1.27,190584240.0
1989-07-26,38.248,38.5056,37.7552,38.248,2087000,0.2695,-1.32,196982240.0
1989-07-27,38.248,39.5024,38.0016,39.2448,1545300,0.2766,2.63,192784480.0
1989-07-28,39.2448,39.7488,38.9984,39.3792,1065500,0.2775,0.33,187075280.0
1989-07-31,39.2448,39.9952,38.9984,39.7488,998800,0.2801,0.94,184431520.0
1989-08-01,39.7488,40.2528,39.2448,39.872,1245900,0.281,0.32,188991040.0
1989-08-02,39.7488,40.4992,39.5024,40.4992,905400,0.2854,1.57,188103440.0
1989-08-03,40.4992,41.496,40.4992,41.2496,1544100,0.2907,1.86,188054160.0
1989-08-04,41.2496,42.7504,41.1264,42.7504,1637100,0.3013,3.65,191916480.0
1989-08-07,42.9968,44.0048,42.6272,43.7472,1501900,0.3083,2.32,190142400.0
1989-08-08,43.5008,44.7552,43.5008,44.128,1841000,0.311,0.88,188255760.0
1989-08-09,44.0048,45.752,43.8704,44.0048,1742500,0.3101,-0.29,191807280.0
1989-08-10,44.0048,44.0048,42.7504,43.2544,1360400,0.3048,-1.71,188153840.0
1989-08-11,44.0048,44.0048,41.2496,41.8768,2054300,0.2951,-3.18,186791920.0
1989-08-14,41.496,42.0,40.4992,40.7456,918100,0.2872,-2.68,185388560.0
1989-08-15,40.7456,41.496,40.7456,41.3728,1461900,0.2916,1.53,169709680.0
1989-08-16,41.496,41.7536,39.9952,40.376,1076200,0.2845,-2.43,163787680.0
1989-08-17,40.2528,41.2496,39.9952,41.0032,1368900,0.289,1.58,159649840.0
1989-08-18,41.7536,42.504,41.496,42.2464,750600,0.2977,3.01,156878960.0
1989-08-21,42.2464,43.2544,42.0,42.2464,1230600,0.2984,0.24,157970960.0
1989-08-22,42.0,42.9968,42.0,42.8736,998500,0.3029,1.51,153070400.0
1989-08-23,42.9968,44.2512,42.504,43.7472,1550400,0.309,2.01,150065440.0
1989-08-24,43.7472,44.4976,43.5008,44.128,1454700,0.3117,0.87,149558080.0
1989-08-25,44.0048,45.0016,44.0048,44.7552,1441000,0.3162,1.44,151660880.0
1989-08-28,44.4976,45.0016,44.0048,44.7552,729100,0.3162,0.0,150150560.0
1989-08-29,44.7552,45.0016,43.7472,44.128,1579500,0.3117,-1.42,152018720.0
1989-08-30,44.0048,44.7552,44.0048,44.4976,1036600,0.3143,0.83,152753440.0
1989-08-31,44.4976,45.0016,44.2512,44.4976,502600,0.3143,0.0,146921040.0
1989-09-01,44.4976,44.7552,44.2512,44.6208,661800,0.3152,0.29,141459360.0
1989-09-05,44.4976,45.3712,44.4976,44.7552,1025200,0.3162,0.32,138789840.0
1989-09-06,44.7552,44.8784,44.0048,44.7552,774600,0.3162,0.0,132818000.0
1989-09-07,44.7552,45.5056,44.7552,44.7552,1016900,0.3162,0.0,128754640.0
1989-09-08,44.7552,45.248,44.4976,45.0016,498500,0.3179,0.54,123928000.0
1989-09-11,44.7552,45.9984,44.4976,45.752,880300,0.3232,1.67,117353600.0
1989-09-12,45.5056,46.7488,45.0016,45.9984,924900,0.3249,0.53,117391680.0
1989-09-13,46.2448,46.6256,45.0016,45.0016,1149000,0.3179,-2.15,115639440.0
1989-09-14,45.0016,45.248,44.4976,44.7552,1172200,0.3162,-0.53,116177040.0
1989-09-15,45.0016,45.248,44.2512,45.0016,1114900,0.3179,0.54,114754640.0
1989-09-18,44.4976,45.0016,44.0048,44.0048,563900,0.3109,-2.2,113709120.0
1989-09-19,44.2512,44.4976,42.9968,43.2544,721400,0.3056,-1.7,110857600.0
1989-09-20,44.0048,45.0016,43.7472,44.6208,1054900,0.3152,3.14,111173440.0
1989-09-21,45.0016,45.9984,44.2512,44.7552,1794300,0.3162,0.32,112539280.0
1989-09-22,44.7552,45.248,44.2512,44.8784,647300,0.317,0.25,108017840.0
1989-09-25,44.7552,45.752,44.7552,45.248,1215700,0.3196,0.82,106756160.0
1989-09-26,45.0016,45.5056,44.7552,45.248,690400,0.3196,0.0,106539440.0
1989-09-27,44.2512,45.1248,44.0048,44.7552,804700,0.3162,-1.06,102200560.0
1989-09-28,45.0016,45.752,45.0016,45.5056,709100,0.3215,1.68,100366560.0
1989-09-29,45.248,45.5056,44.4976,44.4976,623300,0.3143,-2.24,101042480.0
1989-10-02,44.4976,44.7552,43.7472,44.3744,1226800,0.3135,-0.25,104206480.0
1989-10-03,44.2512,44.4976,43.12,43.624,1522300,0.3082,-1.69,106990240.0
1989-10-04,43.7472,44.6208,43.5008,44.2512,1421200,0.3126,1.43,110611200.0
1989-10-05,44.4976,46.5024,44.2512,45.5056,2190000,0.3215,2.85,117180560.0
1989-10-06,46.2448,48.2496,45.9984,48.1264,3229500,0.34,5.75,132474160.0
1989-10-09,48.0032,49.7504,47.4992,49.504,1746000,0.3497,2.85,137322080.0
1989-10-10,49.7504,50.3776,48.496,49.504,2563600,0.3497,0.0,146498800.0
1989-10-11,48.7536,49.2464,48.0032,48.8768,1401400,0.3453,-1.26,147912240.0
1989-10-12,49.0,49.2464,48.496,48.7536,737900,0.3444,-0.26,145480160.0
1989-10-13,48.7536,49.504,45.0016,45.752,1795700,0.3232,-6.16,149292640.0
1989-10-16,44.7552,46.7488,42.504,46.7488,3793900,0.3302,2.17,167380640.0
1989-10-17,45.9984,48.7536,45.0016,47.2528,2232500,0.3338,1.09,175842800.0
1989-10-18,46.5024,48.2496,45.9984,48.2496,1286000,0.3408,2.1,177136960.0
1989-10-19,48.2496,49.504,48.2496,48.7536,999100,0.3444,1.06,172683840.0
1989-10-20,47.7456,49.2464,47.4992,48.0032,2334900,0.3391,-1.54,182134400.0
1989-10-23,48.0032,48.2496,46.2448,46.7488,1088900,0.3302,-2.62,181424320.0
1989-10-24,46.2448,48.496,45.248,47.6224,1932500,0.3364,1.88,188380080.0
1989-10-25,47.7456,47.7456,46.2448,46.5024,1063800,0.3285,-2.35,189831040.0
1989-10-26,45.5056,46.5024,45.0016,45.248,1511300,0.3196,-2.71,194323360.0
1989-10-27,45.248,45.752,44.4976,45.248,1155500,0.3196,0.0,197303680.0
1989-10-30,45.5056,45.9984,45.0016,45.752,776600,0.3232,1.13,194782560.0
1989-10-31,45.752,46.5024,45.5056,46.5024,821400,0.3285,1.64,190857520.0
1989-11-01,46.2448,46.7488,45.752,46.1216,546300,0.3258,-0.82,185958080.0
1989-11-02,45.0016,45.0016,42.9968,44.0048,4041700,0.3109,-4.57,196327600.0
1989-11-03,44.0048,44.4976,43.2544,43.2544,1559400,0.3056,-1.7,186975040.0
1989-11-06,43.5008,44.0048,42.9968,43.2544,1099000,0.3056,0.0,183351840.0
1989-11-07,43.2544,44.4976,43.2544,44.0048,1351100,0.3109,1.73,176561840.0
1989-11-08,44.2512,45.248,44.2512,45.0016,1273500,0.3179,2.25,175845600.0
1989-11-09,45.0016,45.9984,44.4976,45.9984,787400,0.3249,2.2,176122800.0
1989-11-10,45.752,46.9952,45.752,46.7488,579100,0.3302,1.63,169309840.0
1989-11-13,46.5024,47.2528,46.5024,46.5024,607300,0.3285,-0.51,151464880.0
1989-11-14,46.5024,46.7488,44.4976,44.7552,753400,0.3162,-3.74,143181920.0
1989-11-15,45.0016,45.248,44.0048,44.2512,873100,0.3126,-1.14,140869680.0
1989-11-16,44.4976,44.7552,43.7472,44.7552,862200,0.3162,1.15,140103040.0
1989-11-17,44.4976,45.248,44.4976,44.7552,790700,0.3169,0.22,131455520.0
1989-11-20,45.0016,45.5056,44.4976,45.248,964900,0.3204,1.1,130761120.0
1989-11-21,45.248,46.5024,45.248,45.248,1252200,0.3204,0.0,126951440.0
1989-11-22,45.5056,45.752,44.4976,44.7552,874500,0.3169,-1.09,125891360.0
1989-11-24,44.7552,45.0016,44.7552,44.7552,248700,0.3169,0.0,118820800.0
1989-11-27,44.7552,45.248,43.7472,44.0048,938800,0.3116,-1.67,117607280.0
1989-11-28,43.7472,44.2512,42.7504,44.128,1208700,0.3125,0.29,120027040.0
1989-11-29,43.5008,44.2512,42.504,44.0048,1365600,0.3116,-0.29,123074560.0
1989-11-30,43.7472,44.4976,43.5008,44.2512,566500,0.3134,0.58,123187680.0
1989-12-01,44.4976,45.0016,43.624,44.0048,1305600,0.3116,-0.57,107865520.0
1989-12-04,43.7472,45.5056,43.7472,45.248,869300,0.3204,2.82,104000960.0
1989-12-05,45.248,45.752,44.4976,45.0016,1087200,0.3187,-0.53,103934880.0
1989-12-06,45.0016,45.248,41.0032,42.7504,2990900,0.3027,-5.02,113117760.0
1989-12-07,42.2464,43.2544,42.0,42.7504,1593000,0.3027,0.0,114906960.0
1989-12-08,42.504,42.9968,41.2496,41.7536,2255200,0.2957,-2.31,123126640.0
1989-12-11,41.0032,41.496,38.3712,39.2448,5803700,0.2779,-6.02,152384400.0
1989-12-12,39.2448,39.5024,35.0,35.9968,9155500,0.2549,-8.28,200254320.0
1989-12-13,35.9968,36.5008,35.504,35.9968,3480000,0.2549,0.0,215523280.0
1989-12-14,35.7504,36.12,34.496,34.8768,2721000,0.247,-3.1,225871520.0
1989-12-15,34.7536,35.0,32.5024,33.7456,4626500,0.239,-3.24,246951600.0
1989-12-18,33.7456,35.0,33.7456,34.7536,2742900,0.2461,2.97,257883920.0
1989-12-19,34.496,35.504,34.496,35.0,2242800,0.2479,0.73,265040160.0
1989-12-20,35.7504,36.2544,35.2464,35.7504,1589200,0.2532,2.14,266927360.0
1989-12-21,35.7504,36.2544,35.504,36.2544,2721500,0.2567,1.38,277270560.0
1989-12-22,36.2544,37.2512,35.9968,36.5008,1648100,0.2585,0.7,285107200.0
1989-12-26,36.7472,36.7472,35.2464,35.504,1207900,0.2514,-2.75,286614160.0
1989-12-27,35.504,35.7504,35.0,35.1232,2294700,0.2487,-1.07,292695760.0
1989-12-28,35.0,35.2464,34.2496,34.6304,1350500,0.2452,-1.41,292611200.0
1989-12-29,34.7536,35.7504,34.3728,35.2464,1360800,0.2496,1.79,297059280.0
1990-01-02,35.2464,37.4976,35.0,37.2512,1635700,0.2638,5.69,298907840.0
1990-01-03,38.0016,38.0016,37.4976,37.4976,1857100,0.2655,0.64,304439520.0
1990-01-04,38.248,38.752,37.2512,37.6208,1977800,0.2664,0.34,309426880.0
1990-01-05,37.7552,38.248,37.0048,37.7552,1101000,0.2674,0.38,298843440.0
1990-01-08,37.4976,38.0016,37.0048,38.0016,906900,0.2691,0.64,295001280.0
1990-01-09,38.0016,38.0016,37.0048,37.6208,769100,0.2664,-1.0,286679120.0
1990-01-10,37.6208,37.6208,35.7504,35.9968,1783200,0.2549,-4.32,264164320.0
1990-01-11,36.2544,36.2544,34.496,34.496,1884400,0.2443,-4.16,223446160.0
1990-01-12,34.2496,34.7536,33.7456,34.496,1534800,0.2443,0.0,212553040.0
1990-01-15,34.496,35.7504,34.2496,34.2496,1444100,0.2425,-0.74,205402400.0
1990-01-16,33.4992,35.0,32.7488,34.8768,1912900,0.247,1.86,190206240.0
1990-01-17,34.7536,34.7536,32.9952,33.2528,1761600,0.2355,-4.66,184710960.0
1990-01-18,32.9952,33.4992,32.2448,32.3792,2440100,0.2293,-2.63,185815840.0
1990-01-19,33.7456,34.496,33.4992,34.2496,2367300,0.2425,5.76,190173200.0
1990-01-22,34.0032,34.496,33.2528,33.2528,1300100,0.2355,-2.89,182213360.0
1990-01-23,33.7456,34.2496,32.9952,33.7456,1257800,0.239,1.49,180027680.0
1990-01-24,32.5024,34.2496,32.2448,34.0032,1516000,0.2408,0.75,181753040.0
1990-01-25,34.2496,34.7536,34.0032,34.1264,995900,0.2417,0.37,174479760.0
1990-01-26,34.0032,34.0032,32.2448,32.7488,1618300,0.2319,-4.05,175979440.0
1990-01-29,32.9952,33.4992,32.1216,33.2528,1070800,0.2355,1.55,174355440.0
1990-01-30,33.2528,34.496,32.9952,34.0032,1039700,0.2408,2.25,171017840.0
1990-01-31,34.496,34.7536,32.9952,34.0032,1285200,0.2408,0.0,167815200.0
1990-02-01,34.496,34.6304,33.4992,33.6224,1045300,0.2381,-1.12,162593200.0
1990-02-02,33.2528,34.7536,33.2528,34.2496,1057800,0.2425,1.85,162351280.0
1990-02-05,34.2496,35.2464,34.0032,35.0,908500,0.2479,2.23,162360240.0
1990-02-06,34.7536,35.0,34.0032,34.7536,660000,0.2461,-0.73,161749280.0
1990-02-07,32.9952,34.0032,32.5024,33.2528,2789700,0.2355,-4.31,167385680.0
1990-02-08,33.2528,33.4992,32.2448,32.9952,1666400,0.2337,-0.76,166164880.0
1990-02-09,33.4992,34.496,33.2528,34.2496,1500700,0.2425,3.77,165973920.0
1990-02-12,34.2496,34.496,33.7456,34.0032,668900,0.2408,-0.7,161632800.0
1990-02-13,34.0032,35.0,33.7456,34.496,912200,0.2443,1.45,156028880.0
1990-02-14,34.496,34.7536,33.7456,34.2496,857700,0.2425,-0.74,150967040.0
1990-02-15,33.7456,34.2496,33.4992,34.2496,874700,0.2425,0.0,142200800.0
1990-02-16,34.2496,34.496,33.7456,33.7456,1135800,0.2397,-1.15,135304400.0
1990-02-20,33.4992,33.7456,32.9952,33.4992,1100400,0.238,-0.71,134186080.0
1990-02-21,32.7488,34.2496,32.5024,34.0032,1570600,0.2416,1.51,135937760.0
1990-02-22,34.0032,34.496,32.9952,32.9952,1742700,0.2344,-2.98,137207280.0
1990-02-23,32.7488,33.4992,32.7488,33.2528,1338900,0.2362,0.77,139128080.0
1990-02-26,32.9952,34.2496,32.9952,34.0032,710800,0.2416,2.29,134046080.0
1990-02-27,34.0032,34.2496,33.4992,33.4992,660300,0.238,-1.49,131747280.0
1990-02-28,33.4992,34.0032,33.2528,34.0032,976200,0.2416,1.51,131391680.0
1990-03-01,33.4992,34.7536,33.2528,34.2496,1820500,0.2433,0.7,134389360.0
1990-03-02,33.4992,34.7536,33.2528,33.7456,936600,0.2397,-1.48,133780640.0
1990-03-05,33.4992,34.7536,33.4992,34.496,1629200,0.2451,2.25,136980480.0
1990-03-06,35.0,35.2464,34.496,35.2464,1393000,0.2504,2.16,139693680.0
1990-03-07,35.0,35.9968,35.0,35.3696,1823400,0.2513,0.36,146208720.0
1990-03-08,35.7504,37.0048,35.0,36.7472,1998600,0.2611,3.9,141778560.0
1990-03-09,36.7472,37.4976,36.2544,36.8704,2057800,0.2619,0.31,143970400.0
1990-03-12,37.2512,37.4976,36.2544,36.624,1463900,0.2602,-0.65,143764320.0
1990-03-13,36.5008,37.2512,36.2544,36.8704,1326600,0.2619,0.65,147447440.0
1990-03-14,36.7472,37.2512,36.5008,37.0048,908800,0.2629,0.38,147428400.0
1990-03-15,36.5008,38.0016,36.5008,36.7472,1073500,0.2611,-0.68,148636880.0
1990-03-16,39.9952,40.7456,39.1216,40.2528,5756800,0.286,9.54,175976640.0
1990-03-19,40.4992,42.504,39.9952,42.3696,3855300,0.301,5.24,191205840.0
1990-03-20,42.2464,42.9968,40.7456,41.3728,3493900,0.2939,-2.36,204609440.0
1990-03-21,41.2496,42.2464,41.2496,41.6304,1363700,0.2958,0.65,203450800.0
1990-03-22,41.7536,42.2464,40.7456,40.7456,2068400,0.2895,-2.13,205274720.0
1990-03-23,41.2496,42.9968,41.0032,42.2464,2035600,0.3001,3.66,209176240.0
1990-03-26,42.504,43.3776,42.0,42.2464,1143400,0.3001,0.0,211598800.0
1990-03-27,42.0,42.2464,41.2496,42.0,755400,0.2984,-0.57,212131360.0
1990-03-28,42.0,42.1232,41.0032,41.2496,919100,0.293,-1.81,211811600.0
1990-03-29,41.0032,41.496,40.7456,41.1264,865100,0.2922,-0.27,206461360.0
1990-03-30,39.9952,41.0032,39.9952,40.2528,1994200,0.286,-2.12,212383920.0
1990-04-02,39.9952,40.6224,39.5024,40.2528,1328300,0.286,0.0,210698880.0
1990-04-03,40.4992,41.7536,40.4992,41.7536,1247400,0.2966,3.71,209883520.0
1990-04-04,41.496,42.0,40.7456,41.2496,1336900,0.293,-1.21,207159120.0
1990-04-05,41.0032,41.2496,39.9952,40.2528,966000,0.286,-2.39,201376560.0
1990-04-06,40.2528,41.2496,39.7488,39.872,1055700,0.2833,-0.94,195764800.0
1990-04-09,39.7488,41.496,39.5024,41.1264,941800,0.2922,3.14,192841040.0
1990-04-10,41.2496,42.0,41.0032,41.2496,1172500,0.293,0.27,191978080.0
1990-04-11,41.496,42.9968,41.496,42.504,1903200,0.302,3.07,197546720.0
1990-04-12,42.9968,44.0048,42.504,43.2544,1891100,0.3073,1.75,202125280.0
1990-04-16,43.5008,44.2512,43.2544,43.7472,2025800,0.3108,1.14,181231680.0
1990-04-17,43.2544,43.5008,42.7504,43.2544,1170600,0.3073,-1.13,166197360.0
1990-04-18,43.2544,43.7472,42.504,43.2544,1727200,0.3073,0.0,156303840.0
1990-04-19,41.7536,43.12,39.9952,40.2528,4298900,0.286,-6.93,172740960.0
1990-04-20,40.88,41.496,39.7488,40.2528,2888600,0.286,0.0,177334080.0
